AEP,Is_holiday1,Is_holiday2,Is_Weekend1,Is_Weekend2,sin_month,cos_month,sin_week,cos_week,sin_hour,cos_hour,sin_wintert,cos_wintert,sin_springt,cos_springt,sin_summert,cos_summert,sin_fallt,cos_fallt,sin_year_dayt ,cos_year_dayt 
0.504492699,1,0,0,1,0.5,0.866025404,-0.866025404,0.5,0.258819045,-0.965925826,1,6.12E-17,0,1,0,1,0,1,0.255353295,0.966847814
0.467053538,1,0,0,1,0.5,0.866025404,-0.866025404,0.5,1.22E-16,-1,1,6.12E-17,0,1,0,1,0,1,0.255353295,0.966847814
0.438662174,1,0,0,1,0.5,0.866025404,-0.866025404,0.5,-0.258819045,-0.965925826,1,6.12E-17,0,1,0,1,0,1,0.255353295,0.966847814
0.408710845,1,0,0,1,0.5,0.866025404,-0.866025404,0.5,-0.5,-0.866025404,1,6.12E-17,0,1,0,1,0,1,0.255353295,0.966847814
0.378821914,1,0,0,1,0.5,0.866025404,-0.866025404,0.5,-0.707106781,-0.707106781,1,6.12E-17,0,1,0,1,0,1,0.255353295,0.966847814
0.366154998,1,0,0,1,0.5,0.866025404,-0.866025404,0.5,-0.866025404,-0.5,1,6.12E-17,0,1,0,1,0,1,0.255353295,0.966847814
0.389117684,1,0,0,1,0.5,0.866025404,-0.866025404,0.5,-0.965925826,-0.258819045,1,6.12E-17,0,1,0,1,0,1,0.255353295,0.966847814
0.441470111,1,0,0,1,0.5,0.866025404,-0.866025404,0.5,-1,-1.84E-16,1,6.12E-17,0,1,0,1,0,1,0.255353295,0.966847814
0.495881692,1,0,0,1,0.5,0.866025404,-0.866025404,0.5,-0.965925826,0.258819045,1,6.12E-17,0,1,0,1,0,1,0.255353295,0.966847814
0.484213154,1,0,0,1,0.5,0.866025404,-0.866025404,0.5,-0.866025404,0.5,1,6.12E-17,0,1,0,1,0,1,0.255353295,0.966847814
0.48302758,1,0,0,1,0.5,0.866025404,-0.866025404,0.5,-0.707106781,0.707106781,1,6.12E-17,0,1,0,1,0,1,0.255353295,0.966847814
0.463184825,1,0,0,1,0.5,0.866025404,-0.866025404,0.5,-0.5,0.866025404,1,6.12E-17,0,1,0,1,0,1,0.255353295,0.966847814
0.428491202,1,0,0,1,0.5,0.866025404,-0.866025404,0.5,-0.258819045,0.965925826,1,6.12E-17,0,1,0,1,0,1,0.255353295,0.966847814
0.384936977,1,0,0,1,0.5,0.866025404,-2.45E-16,1,0,1,1,6.12E-17,0,1,0,1,0,1,0.271958158,0.962309077
0.345563459,1,0,0,1,0.5,0.866025404,-2.45E-16,1,0.258819045,0.965925826,1,6.12E-17,0,1,0,1,0,1,0.271958158,0.962309077
0.33795083,1,0,0,1,0.5,0.866025404,-2.45E-16,1,0.5,0.866025404,1,6.12E-17,0,1,0,1,0,1,0.271958158,0.962309077
0.320229627,1,0,0,1,0.5,0.866025404,-2.45E-16,1,0.707106781,0.707106781,1,6.12E-17,0,1,0,1,0,1,0.271958158,0.962309077
0.325845501,1,0,0,1,0.5,0.866025404,-2.45E-16,1,0.866025404,0.5,1,6.12E-17,0,1,0,1,0,1,0.271958158,0.962309077
0.331398977,1,0,0,1,0.5,0.866025404,-2.45E-16,1,0.965925826,0.258819045,1,6.12E-17,0,1,0,1,0,1,0.271958158,0.962309077
0.348683389,1,0,0,1,0.5,0.866025404,-2.45E-16,1,1,6.12E-17,1,6.12E-17,0,1,0,1,0,1,0.271958158,0.962309077
0.3750156,1,0,0,1,0.5,0.866025404,-2.45E-16,1,0.965925826,-0.258819045,1,6.12E-17,0,1,0,1,0,1,0.271958158,0.962309077
0.42100337,1,0,0,1,0.5,0.866025404,-2.45E-16,1,0.866025404,-0.5,1,6.12E-17,0,1,0,1,0,1,0.271958158,0.962309077
0.453637839,1,0,0,1,0.5,0.866025404,-2.45E-16,1,0.707106781,-0.707106781,1,6.12E-17,0,1,0,1,0,1,0.271958158,0.962309077
0.469611881,1,0,0,1,0.5,0.866025404,-2.45E-16,1,0.5,-0.866025404,1,6.12E-17,0,1,0,1,0,1,0.271958158,0.962309077
0.449706727,1,0,0,1,0.5,0.866025404,-2.45E-16,1,0.258819045,-0.965925826,1,6.12E-17,0,1,0,1,0,1,0.271958158,0.962309077
0.440970922,1,0,0,1,0.5,0.866025404,-2.45E-16,1,1.22E-16,-1,1,6.12E-17,0,1,0,1,0,1,0.271958158,0.962309077
0.439410957,1,0,0,1,0.5,0.866025404,-2.45E-16,1,-0.258819045,-0.965925826,1,6.12E-17,0,1,0,1,0,1,0.271958158,0.962309077
0.436977412,1,0,0,1,0.5,0.866025404,-2.45E-16,1,-0.5,-0.866025404,1,6.12E-17,0,1,0,1,0,1,0.271958158,0.962309077
0.430113565,1,0,0,1,0.5,0.866025404,-2.45E-16,1,-0.707106781,-0.707106781,1,6.12E-17,0,1,0,1,0,1,0.271958158,0.962309077
0.445338824,1,0,0,1,0.5,0.866025404,-2.45E-16,1,-0.866025404,-0.5,1,6.12E-17,0,1,0,1,0,1,0.271958158,0.962309077
0.468551104,1,0,0,1,0.5,0.866025404,-2.45E-16,1,-0.965925826,-0.258819045,1,6.12E-17,0,1,0,1,0,1,0.271958158,0.962309077
0.519905154,1,0,0,1,0.5,0.866025404,-2.45E-16,1,-1,-1.84E-16,1,6.12E-17,0,1,0,1,0,1,0.271958158,0.962309077
0.569824036,1,0,0,1,0.5,0.866025404,-2.45E-16,1,-0.965925826,0.258819045,1,6.12E-17,0,1,0,1,0,1,0.271958158,0.962309077
0.571820791,1,0,0,1,0.5,0.866025404,-2.45E-16,1,-0.866025404,0.5,1,6.12E-17,0,1,0,1,0,1,0.271958158,0.962309077
0.569948833,1,0,0,1,0.5,0.866025404,-2.45E-16,1,-0.707106781,0.707106781,1,6.12E-17,0,1,0,1,0,1,0.271958158,0.962309077
0.552976413,1,0,0,1,0.5,0.866025404,-2.45E-16,1,-0.5,0.866025404,1,6.12E-17,0,1,0,1,0,1,0.271958158,0.962309077
0.527954574,1,0,0,1,0.5,0.866025404,-2.45E-16,1,-0.258819045,0.965925826,1,6.12E-17,0,1,0,1,0,1,0.271958158,0.962309077
0.502121552,0,1,1,0,0.5,0.866025404,0,1,0,1,1,6.12E-17,0,1,0,1,0,1,0.288482433,0.957485188
0.474915762,0,1,1,0,0.5,0.866025404,0,1,0.258819045,0.965925826,1,6.12E-17,0,1,0,1,0,1,0.288482433,0.957485188
0.468613503,0,1,1,0,0.5,0.866025404,0,1,0.5,0.866025404,1,6.12E-17,0,1,0,1,0,1,0.288482433,0.957485188
0.479221265,0,1,1,0,0.5,0.866025404,0,1,0.707106781,0.707106781,1,6.12E-17,0,1,0,1,0,1,0.288482433,0.957485188
0.486022713,0,1,1,0,0.5,0.866025404,0,1,0.866025404,0.5,1,6.12E-17,0,1,0,1,0,1,0.288482433,0.957485188
0.517721203,0,1,1,0,0.5,0.866025404,0,1,0.965925826,0.258819045,1,6.12E-17,0,1,0,1,0,1,0.288482433,0.957485188
0.563958567,0,1,1,0,0.5,0.866025404,0,1,1,6.12E-17,1,6.12E-17,0,1,0,1,0,1,0.288482433,0.957485188
0.639585673,0,1,1,0,0.5,0.866025404,0,1,0.965925826,-0.258819045,1,6.12E-17,0,1,0,1,0,1,0.288482433,0.957485188
0.70491701,0,1,1,0,0.5,0.866025404,0,1,0.866025404,-0.5,1,6.12E-17,0,1,0,1,0,1,0.288482433,0.957485188
0.723449395,0,1,1,0,0.5,0.866025404,0,1,0.707106781,-0.707106781,1,6.12E-17,0,1,0,1,0,1,0.288482433,0.957485188
0.732933982,0,1,1,0,0.5,0.866025404,0,1,0.5,-0.866025404,1,6.12E-17,0,1,0,1,0,1,0.288482433,0.957485188
0.720828653,0,1,1,0,0.5,0.866025404,0,1,0.258819045,-0.965925826,1,6.12E-17,0,1,0,1,0,1,0.288482433,0.957485188
0.702545863,0,1,1,0,0.5,0.866025404,0,1,1.22E-16,-1,1,6.12E-17,0,1,0,1,0,1,0.288482433,0.957485188
0.686696618,0,1,1,0,0.5,0.866025404,0,1,-0.258819045,-0.965925826,1,6.12E-17,0,1,0,1,0,1,0.288482433,0.957485188
0.665543492,0,1,1,0,0.5,0.866025404,0,1,-0.5,-0.866025404,1,6.12E-17,0,1,0,1,0,1,0.288482433,0.957485188
0.65268938,0,1,1,0,0.5,0.866025404,0,1,-0.707106781,-0.707106781,1,6.12E-17,0,1,0,1,0,1,0.288482433,0.957485188
0.64195682,0,1,1,0,0.5,0.866025404,0,1,-0.866025404,-0.5,1,6.12E-17,0,1,0,1,0,1,0.288482433,0.957485188
0.663671534,0,1,1,0,0.5,0.866025404,0,1,-0.965925826,-0.258819045,1,6.12E-17,0,1,0,1,0,1,0.288482433,0.957485188
0.726007737,0,1,1,0,0.5,0.866025404,0,1,-1,-1.84E-16,1,6.12E-17,0,1,0,1,0,1,0.288482433,0.957485188
0.777361787,0,1,1,0,0.5,0.866025404,0,1,-0.965925826,0.258819045,1,6.12E-17,0,1,0,1,0,1,0.288482433,0.957485188
0.779982528,0,1,1,0,0.5,0.866025404,0,1,-0.866025404,0.5,1,6.12E-17,0,1,0,1,0,1,0.288482433,0.957485188
0.764320479,0,1,1,0,0.5,0.866025404,0,1,-0.707106781,0.707106781,1,6.12E-17,0,1,0,1,0,1,0.288482433,0.957485188
0.745288906,0,1,1,0,0.5,0.866025404,0,1,-0.5,0.866025404,1,6.12E-17,0,1,0,1,0,1,0.288482433,0.957485188
0.69462124,0,1,1,0,0.5,0.866025404,0,1,-0.258819045,0.965925826,1,6.12E-17,0,1,0,1,0,1,0.288482433,0.957485188
0.648758268,1,0,1,0,0.5,0.866025404,0.866025404,0.5,0,1,1,6.12E-17,0,1,0,1,0,1,0.304921225,0.952377576
0.602770498,1,0,1,0,0.5,0.866025404,0.866025404,0.5,0.258819045,0.965925826,1,6.12E-17,0,1,0,1,0,1,0.304921225,0.952377576
0.595157868,1,0,1,0,0.5,0.866025404,0.866025404,0.5,0.5,0.866025404,1,6.12E-17,0,1,0,1,0,1,0.304921225,0.952377576
0.59016598,1,0,1,0,0.5,0.866025404,0.866025404,0.5,0.707106781,0.707106781,1,6.12E-17,0,1,0,1,0,1,0.304921225,0.952377576
0.598527393,1,0,1,0,0.5,0.866025404,0.866025404,0.5,0.866025404,0.5,1,6.12E-17,0,1,0,1,0,1,0.304921225,0.952377576
0.615811806,1,0,1,0,0.5,0.866025404,0.866025404,0.5,0.965925826,0.258819045,1,6.12E-17,0,1,0,1,0,1,0.304921225,0.952377576
0.681954324,1,0,1,0,0.5,0.866025404,0.866025404,0.5,1,6.12E-17,1,6.12E-17,0,1,0,1,0,1,0.304921225,0.952377576
0.777798577,1,0,1,0,0.5,0.866025404,0.866025404,0.5,0.965925826,-0.258819045,1,6.12E-17,0,1,0,1,0,1,0.304921225,0.952377576
0.828091851,1,0,1,0,0.5,0.866025404,0.866025404,0.5,0.866025404,-0.5,1,6.12E-17,0,1,0,1,0,1,0.304921225,0.952377576
0.824722326,1,0,1,0,0.5,0.866025404,0.866025404,0.5,0.707106781,-0.707106781,1,6.12E-17,0,1,0,1,0,1,0.304921225,0.952377576
0.790777487,1,0,1,0,0.5,0.866025404,0.866025404,0.5,0.5,-0.866025404,1,6.12E-17,0,1,0,1,0,1,0.304921225,0.952377576
0.753463122,1,0,1,0,0.5,0.866025404,0.866025404,0.5,0.258819045,-0.965925826,1,6.12E-17,0,1,0,1,0,1,0.304921225,0.952377576
0.711656059,1,0,1,0,0.5,0.866025404,0.866025404,0.5,1.22E-16,-1,1,6.12E-17,0,1,0,1,0,1,0.304921225,0.952377576
0.686759017,1,0,1,0,0.5,0.866025404,0.866025404,0.5,-0.258819045,-0.965925826,1,6.12E-17,0,1,0,1,0,1,0.304921225,0.952377576
0.655622114,1,0,1,0,0.5,0.866025404,0.866025404,0.5,-0.5,-0.866025404,1,6.12E-17,0,1,0,1,0,1,0.304921225,0.952377576
0.630101086,1,0,1,0,0.5,0.866025404,0.866025404,0.5,-0.707106781,-0.707106781,1,6.12E-17,0,1,0,1,0,1,0.304921225,0.952377576
0.60982154,1,0,1,0,0.5,0.866025404,0.866025404,0.5,-0.866025404,-0.5,1,6.12E-17,0,1,0,1,0,1,0.304921225,0.952377576
0.633221016,1,0,1,0,0.5,0.866025404,0.866025404,0.5,-0.965925826,-0.258819045,1,6.12E-17,0,1,0,1,0,1,0.304921225,0.952377576
0.695182828,1,0,1,0,0.5,0.866025404,0.866025404,0.5,-1,-1.84E-16,1,6.12E-17,0,1,0,1,0,1,0.304921225,0.952377576
0.766192437,1,0,1,0,0.5,0.866025404,0.866025404,0.5,-0.965925826,0.258819045,1,6.12E-17,0,1,0,1,0,1,0.304921225,0.952377576
0.775926619,1,0,1,0,0.5,0.866025404,0.866025404,0.5,-0.866025404,0.5,1,6.12E-17,0,1,0,1,0,1,0.304921225,0.952377576
0.765131661,1,0,1,0,0.5,0.866025404,0.866025404,0.5,-0.707106781,0.707106781,1,6.12E-17,0,1,0,1,0,1,0.304921225,0.952377576
0.750155997,1,0,1,0,0.5,0.866025404,0.866025404,0.5,-0.5,0.866025404,1,6.12E-17,0,1,0,1,0,1,0.304921225,0.952377576
0.691002122,1,0,1,0,0.5,0.866025404,0.866025404,0.5,-0.258819045,0.965925826,1,6.12E-17,0,1,0,1,0,1,0.304921225,0.952377576
0.638587296,1,0,1,0,0.5,0.866025404,0.866025404,-0.5,0,1,1,6.12E-17,0,1,0,1,0,1,0.321269662,0.946987753
0.590977162,1,0,1,0,0.5,0.866025404,0.866025404,-0.5,0.258819045,0.965925826,1,6.12E-17,0,1,0,1,0,1,0.321269662,0.946987753
0.573255959,1,0,1,0,0.5,0.866025404,0.866025404,-0.5,0.5,0.866025404,1,6.12E-17,0,1,0,1,0,1,0.321269662,0.946987753
0.548858106,1,0,1,0,0.5,0.866025404,0.866025404,-0.5,0.707106781,0.707106781,1,6.12E-17,0,1,0,1,0,1,0.321269662,0.946987753
0.540309497,1,0,1,0,0.5,0.866025404,0.866025404,-0.5,0.866025404,0.5,1,6.12E-17,0,1,0,1,0,1,0.321269662,0.946987753
0.550480469,1,0,1,0,0.5,0.866025404,0.866025404,-0.5,0.965925826,0.258819045,1,6.12E-17,0,1,0,1,0,1,0.321269662,0.946987753
0.599338575,1,0,1,0,0.5,0.866025404,0.866025404,-0.5,1,6.12E-17,1,6.12E-17,0,1,0,1,0,1,0.321269662,0.946987753
0.683763884,1,0,1,0,0.5,0.866025404,0.866025404,-0.5,0.965925826,-0.258819045,1,6.12E-17,0,1,0,1,0,1,0.321269662,0.946987753
0.72631973,1,0,1,0,0.5,0.866025404,0.866025404,-0.5,0.866025404,-0.5,1,6.12E-17,0,1,0,1,0,1,0.321269662,0.946987753
0.71159366,1,0,1,0,0.5,0.866025404,0.866025404,-0.5,0.707106781,-0.707106781,1,6.12E-17,0,1,0,1,0,1,0.321269662,0.946987753
0.706851367,1,0,1,0,0.5,0.866025404,0.866025404,-0.5,0.5,-0.866025404,1,6.12E-17,0,1,0,1,0,1,0.321269662,0.946987753
0.708224136,1,0,1,0,0.5,0.866025404,0.866025404,-0.5,0.258819045,-0.965925826,1,6.12E-17,0,1,0,1,0,1,0.321269662,0.946987753
0.694995632,1,0,1,0,0.5,0.866025404,0.866025404,-0.5,1.22E-16,-1,1,6.12E-17,0,1,0,1,0,1,0.321269662,0.946987753
0.681018345,1,0,1,0,0.5,0.866025404,0.866025404,-0.5,-0.258819045,-0.965925826,1,6.12E-17,0,1,0,1,0,1,0.321269662,0.946987753
0.662173967,1,0,1,0,0.5,0.866025404,0.866025404,-0.5,-0.5,-0.866025404,1,6.12E-17,0,1,0,1,0,1,0.321269662,0.946987753
0.638899289,1,0,1,0,0.5,0.866025404,0.866025404,-0.5,-0.707106781,-0.707106781,1,6.12E-17,0,1,0,1,0,1,0.321269662,0.946987753
0.621802072,1,0,1,0,0.5,0.866025404,0.866025404,-0.5,-0.866025404,-0.5,1,6.12E-17,0,1,0,1,0,1,0.321269662,0.946987753
0.634531386,1,0,1,0,0.5,0.866025404,0.866025404,-0.5,-0.965925826,-0.258819045,1,6.12E-17,0,1,0,1,0,1,0.321269662,0.946987753
0.665481093,1,0,1,0,0.5,0.866025404,0.866025404,-0.5,-1,-1.84E-16,1,6.12E-17,0,1,0,1,0,1,0.321269662,0.946987753
0.685199052,1,0,1,0,0.5,0.866025404,0.866025404,-0.5,-0.965925826,0.258819045,1,6.12E-17,0,1,0,1,0,1,0.321269662,0.946987753
0.669911394,1,0,1,0,0.5,0.866025404,0.866025404,-0.5,-0.866025404,0.5,1,6.12E-17,0,1,0,1,0,1,0.321269662,0.946987753
0.641020841,1,0,1,0,0.5,0.866025404,0.866025404,-0.5,-0.707106781,0.707106781,1,6.12E-17,0,1,0,1,0,1,0.321269662,0.946987753
0.610445526,1,0,1,0,0.5,0.866025404,0.866025404,-0.5,-0.5,0.866025404,1,6.12E-17,0,1,0,1,0,1,0.321269662,0.946987753
0.551229252,1,0,1,0,0.5,0.866025404,0.866025404,-0.5,-0.258819045,0.965925826,1,6.12E-17,0,1,0,1,0,1,0.321269662,0.946987753
0.484649944,1,0,1,0,0.5,0.866025404,1.22E-16,-1,0,1,1,6.12E-17,0,1,0,1,0,1,0.3375229,0.941317318
0.434980656,1,0,1,0,0.5,0.866025404,1.22E-16,-1,0.258819045,0.965925826,1,6.12E-17,0,1,0,1,0,1,0.3375229,0.941317318
0.408898041,1,0,1,0,0.5,0.866025404,1.22E-16,-1,0.5,0.866025404,1,6.12E-17,0,1,0,1,0,1,0.3375229,0.941317318
0.398040684,1,0,1,0,0.5,0.866025404,1.22E-16,-1,0.707106781,0.707106781,1,6.12E-17,0,1,0,1,0,1,0.3375229,0.941317318
0.398477474,1,0,1,0,0.5,0.866025404,1.22E-16,-1,0.866025404,0.5,1,6.12E-17,0,1,0,1,0,1,0.3375229,0.941317318
0.413702733,1,0,1,0,0.5,0.866025404,1.22E-16,-1,0.965925826,0.258819045,1,6.12E-17,0,1,0,1,0,1,0.3375229,0.941317318
0.465493573,1,0,1,0,0.5,0.866025404,1.22E-16,-1,1,6.12E-17,1,6.12E-17,0,1,0,1,0,1,0.3375229,0.941317318
0.567640085,1,0,1,0,0.5,0.866025404,1.22E-16,-1,0.965925826,-0.258819045,1,6.12E-17,0,1,0,1,0,1,0.3375229,0.941317318
0.622800449,1,0,1,0,0.5,0.866025404,1.22E-16,-1,0.866025404,-0.5,1,6.12E-17,0,1,0,1,0,1,0.3375229,0.941317318
0.628353925,1,0,1,0,0.5,0.866025404,1.22E-16,-1,0.707106781,-0.707106781,1,6.12E-17,0,1,0,1,0,1,0.3375229,0.941317318
0.628478722,1,0,1,0,0.5,0.866025404,1.22E-16,-1,0.5,-0.866025404,1,6.12E-17,0,1,0,1,0,1,0.3375229,0.941317318
0.624422813,1,0,1,0,0.5,0.866025404,1.22E-16,-1,0.258819045,-0.965925826,1,6.12E-17,0,1,0,1,0,1,0.3375229,0.941317318
0.607200799,1,0,1,0,0.5,0.866025404,1.22E-16,-1,1.22E-16,-1,1,6.12E-17,0,1,0,1,0,1,0.3375229,0.941317318
0.602583302,1,0,1,0,0.5,0.866025404,1.22E-16,-1,-0.258819045,-0.965925826,1,6.12E-17,0,1,0,1,0,1,0.3375229,0.941317318
0.590852365,1,0,1,0,0.5,0.866025404,1.22E-16,-1,-0.5,-0.866025404,1,6.12E-17,0,1,0,1,0,1,0.3375229,0.941317318
0.579995008,1,0,1,0,0.5,0.866025404,1.22E-16,-1,-0.707106781,-0.707106781,1,6.12E-17,0,1,0,1,0,1,0.3375229,0.941317318
0.574878323,1,0,1,0,0.5,0.866025404,1.22E-16,-1,-0.866025404,-0.5,1,6.12E-17,0,1,0,1,0,1,0.3375229,0.941317318
0.588231624,1,0,1,0,0.5,0.866025404,1.22E-16,-1,-0.965925826,-0.258819045,1,6.12E-17,0,1,0,1,0,1,0.3375229,0.941317318
0.638150505,1,0,1,0,0.5,0.866025404,1.22E-16,-1,-1,-1.84E-16,1,6.12E-17,0,1,0,1,0,1,0.3375229,0.941317318
0.684325471,1,0,1,0,0.5,0.866025404,1.22E-16,-1,-0.965925826,0.258819045,1,6.12E-17,0,1,0,1,0,1,0.3375229,0.941317318
0.684637464,1,0,1,0,0.5,0.866025404,1.22E-16,-1,-0.866025404,0.5,1,6.12E-17,0,1,0,1,0,1,0.3375229,0.941317318
0.669724198,1,0,1,0,0.5,0.866025404,1.22E-16,-1,-0.707106781,0.707106781,1,6.12E-17,0,1,0,1,0,1,0.3375229,0.941317318
0.635030575,1,0,1,0,0.5,0.866025404,1.22E-16,-1,-0.5,0.866025404,1,6.12E-17,0,1,0,1,0,1,0.3375229,0.941317318
0.573131162,1,0,1,0,0.5,0.866025404,1.22E-16,-1,-0.258819045,0.965925826,1,6.12E-17,0,1,0,1,0,1,0.3375229,0.941317318
0.510046175,1,0,1,0,0.5,0.866025404,-0.866025404,-0.5,0,1,1,6.12E-17,0,1,0,1,0,1,0.353676122,0.935367949
0.466491951,1,0,1,0,0.5,0.866025404,-0.866025404,-0.5,0.258819045,0.965925826,1,6.12E-17,0,1,0,1,0,1,0.353676122,0.935367949
0.443529265,1,0,1,0,0.5,0.866025404,-0.866025404,-0.5,0.5,0.866025404,1,6.12E-17,0,1,0,1,0,1,0.353676122,0.935367949
0.434481468,1,0,1,0,0.5,0.866025404,-0.866025404,-0.5,0.707106781,0.707106781,1,6.12E-17,0,1,0,1,0,1,0.353676122,0.935367949
0.434294272,1,0,1,0,0.5,0.866025404,-0.866025404,-0.5,0.866025404,0.5,1,6.12E-17,0,1,0,1,0,1,0.353676122,0.935367949
0.449207538,1,0,1,0,0.5,0.866025404,-0.866025404,-0.5,0.965925826,0.258819045,1,6.12E-17,0,1,0,1,0,1,0.353676122,0.935367949
0.498564832,1,0,1,0,0.5,0.866025404,-0.866025404,-0.5,1,6.12E-17,1,6.12E-17,0,1,0,1,0,1,0.353676122,0.935367949
0.596343442,1,0,1,0,0.5,0.866025404,-0.866025404,-0.5,0.965925826,-0.258819045,1,6.12E-17,0,1,0,1,0,1,0.353676122,0.935367949
0.651067016,1,0,1,0,0.5,0.866025404,-0.866025404,-0.5,0.866025404,-0.5,1,6.12E-17,0,1,0,1,0,1,0.353676122,0.935367949
0.659678023,1,0,1,0,0.5,0.866025404,-0.866025404,-0.5,0.707106781,-0.707106781,1,6.12E-17,0,1,0,1,0,1,0.353676122,0.935367949
0.654810932,1,0,1,0,0.5,0.866025404,-0.866025404,-0.5,0.5,-0.866025404,1,6.12E-17,0,1,0,1,0,1,0.353676122,0.935367949
0.650068638,1,0,1,0,0.5,0.866025404,-0.866025404,-0.5,0.258819045,-0.965925826,1,6.12E-17,0,1,0,1,0,1,0.353676122,0.935367949
0.631723449,1,0,1,0,0.5,0.866025404,-0.866025404,-0.5,1.22E-16,-1,1,6.12E-17,0,1,0,1,0,1,0.353676122,0.935367949
0.617122176,1,0,1,0,0.5,0.866025404,-0.866025404,-0.5,-0.258819045,-0.965925826,1,6.12E-17,0,1,0,1,0,1,0.353676122,0.935367949
0.602645701,1,0,1,0,0.5,0.866025404,-0.866025404,-0.5,-0.5,-0.866025404,1,6.12E-17,0,1,0,1,0,1,0.353676122,0.935367949
0.58080619,1,0,1,0,0.5,0.866025404,-0.866025404,-0.5,-0.707106781,-0.707106781,1,6.12E-17,0,1,0,1,0,1,0.353676122,0.935367949
0.570635218,1,0,1,0,0.5,0.866025404,-0.866025404,-0.5,-0.866025404,-0.5,1,6.12E-17,0,1,0,1,0,1,0.353676122,0.935367949
0.569948833,1,0,1,0,0.5,0.866025404,-0.866025404,-0.5,-0.965925826,-0.258819045,1,6.12E-17,0,1,0,1,0,1,0.353676122,0.935367949
0.618557344,1,0,1,0,0.5,0.866025404,-0.866025404,-0.5,-1,-1.84E-16,1,6.12E-17,0,1,0,1,0,1,0.353676122,0.935367949
0.66697866,1,0,1,0,0.5,0.866025404,-0.866025404,-0.5,-0.965925826,0.258819045,1,6.12E-17,0,1,0,1,0,1,0.353676122,0.935367949
0.665231499,1,0,1,0,0.5,0.866025404,-0.866025404,-0.5,-0.866025404,0.5,1,6.12E-17,0,1,0,1,0,1,0.353676122,0.935367949
0.651067016,1,0,1,0,0.5,0.866025404,-0.866025404,-0.5,-0.707106781,0.707106781,1,6.12E-17,0,1,0,1,0,1,0.353676122,0.935367949
0.628541121,1,0,1,0,0.5,0.866025404,-0.866025404,-0.5,-0.5,0.866025404,1,6.12E-17,0,1,0,1,0,1,0.353676122,0.935367949
0.583177337,1,0,1,0,0.5,0.866025404,-0.866025404,-0.5,-0.258819045,0.965925826,1,6.12E-17,0,1,0,1,0,1,0.353676122,0.935367949
0.518220392,1,0,0,1,0.5,0.866025404,-0.866025404,0.5,0,1,1,6.12E-17,0,1,0,1,0,1,0.369724543,0.929141411
0.475726944,1,0,0,1,0.5,0.866025404,-0.866025404,0.5,0.258819045,0.965925826,1,6.12E-17,0,1,0,1,0,1,0.369724543,0.929141411
0.443030076,1,0,0,1,0.5,0.866025404,-0.866025404,0.5,0.5,0.866025404,1,6.12E-17,0,1,0,1,0,1,0.369724543,0.929141411
0.429302384,1,0,0,1,0.5,0.866025404,-0.866025404,0.5,0.707106781,0.707106781,1,6.12E-17,0,1,0,1,0,1,0.369724543,0.929141411
0.423000125,1,0,0,1,0.5,0.866025404,-0.866025404,0.5,0.866025404,0.5,1,6.12E-17,0,1,0,1,0,1,0.369724543,0.929141411
0.421814551,1,0,0,1,0.5,0.866025404,-0.866025404,0.5,0.965925826,0.258819045,1,6.12E-17,0,1,0,1,0,1,0.369724543,0.929141411
0.437164608,1,0,0,1,0.5,0.866025404,-0.866025404,0.5,1,6.12E-17,1,6.12E-17,0,1,0,1,0,1,0.369724543,0.929141411
0.468863097,1,0,0,1,0.5,0.866025404,-0.866025404,0.5,0.965925826,-0.258819045,1,6.12E-17,0,1,0,1,0,1,0.369724543,0.929141411
0.513790091,1,0,0,1,0.5,0.866025404,-0.866025404,0.5,0.866025404,-0.5,1,6.12E-17,0,1,0,1,0,1,0.369724543,0.929141411
0.538936728,1,0,0,1,0.5,0.866025404,-0.866025404,0.5,0.707106781,-0.707106781,1,6.12E-17,0,1,0,1,0,1,0.369724543,0.929141411
0.571633595,1,0,0,1,0.5,0.866025404,-0.866025404,0.5,0.5,-0.866025404,1,6.12E-17,0,1,0,1,0,1,0.369724543,0.929141411
0.587607638,1,0,0,1,0.5,0.866025404,-0.866025404,0.5,0.258819045,-0.965925826,1,6.12E-17,0,1,0,1,0,1,0.369724543,0.929141411
0.587545239,1,0,0,1,0.5,0.866025404,-0.866025404,0.5,1.22E-16,-1,1,6.12E-17,0,1,0,1,0,1,0.369724543,0.929141411
0.58305254,1,0,0,1,0.5,0.866025404,-0.866025404,0.5,-0.258819045,-0.965925826,1,6.12E-17,0,1,0,1,0,1,0.369724543,0.929141411
0.571009609,1,0,0,1,0.5,0.866025404,-0.866025404,0.5,-0.5,-0.866025404,1,6.12E-17,0,1,0,1,0,1,0.369724543,0.929141411
0.545301385,1,0,0,1,0.5,0.866025404,-0.866025404,0.5,-0.707106781,-0.707106781,1,6.12E-17,0,1,0,1,0,1,0.369724543,0.929141411
0.542368651,1,0,0,1,0.5,0.866025404,-0.866025404,0.5,-0.866025404,-0.5,1,6.12E-17,0,1,0,1,0,1,0.369724543,0.929141411
0.561525022,1,0,0,1,0.5,0.866025404,-0.866025404,0.5,-0.965925826,-0.258819045,1,6.12E-17,0,1,0,1,0,1,0.369724543,0.929141411
0.60445526,1,0,0,1,0.5,0.866025404,-0.866025404,0.5,-1,-1.84E-16,1,6.12E-17,0,1,0,1,0,1,0.369724543,0.929141411
